ip.src,ip.dst,tcp.srcport
192.168.18.4,3.174.180.104,56991
192.168.18.4,63.140.62.210,55863
192.168.18.4,18.154.29.27,60575
192.168.18.4,13.224.83.48,53741
192.168.18.4,34.110.147.134,61390
192.168.18.4,192.168.18.1,56582
192.168.18.4,192.168.18.1,63028
192.168.18.4,63.140.62.139,53179
192.168.18.4,192.168.18.1,61703
192.168.18.4,192.168.18.1,52836
192.168.18.4,192.168.18.1,59421
192.168.18.4,192.168.18.1,56820
192.168.18.4,57.129.86.14,65513
192.168.18.4,192.168.18.1,51918
192.168.18.4,192.168.18.1,56171
192.168.18.4,192.168.18.1,62772
192.168.18.4,192.168.18.1,64477
192.168.18.4,192.168.18.1,61349
192.168.18.4,192.168.18.1,63268
192.168.18.4,192.168.18.1,49564
192.168.18.4,192.168.18.1,65239
192.168.18.4,192.168.18.1,51546
192.168.18.4,192.168.18.1,60014
192.168.18.4,104.18.38.236,60015
192.168.18.4,172.64.149.20,60016
192.168.18.4,192.168.18.1,61653
192.168.18.4,192.168.18.1,65402
192.168.18.4,192.168.18.1,61859
192.168.18.4,192.168.18.1,51517
192.168.18.4,192.168.18.1,54018
192.168.18.4,192.168.18.1,52247
192.168.18.4,192.168.18.1,59526
192.168.18.4,192.168.18.1,53250
192.168.18.4,192.168.18.1,57148
192.168.18.4,192.168.18.1,53183
192.168.18.4,192.168.18.1,56613
192.168.18.4,192.168.18.1,57333
192.168.18.4,192.168.18.1,51213
192.168.18.4,192.168.18.1,62034
192.168.18.4,192.168.18.1,65097
192.168.18.4,192.168.18.1,59427
192.168.18.4,192.168.18.1,57725
192.168.18.4,192.168.18.1,62408
192.168.18.4,192.168.18.1,56710
192.168.18.4,192.168.18.1,55836
192.168.18.4,192.168.18.1,63107
192.168.18.4,192.168.18.1,55495
192.168.18.4,192.168.18.1,62386
192.168.18.4,192.168.18.1,50619
192.168.18.4,192.168.18.1,53912
192.168.18.4,192.168.18.1,51551
192.168.18.4,192.168.18.1,64040
192.168.18.4,192.168.18.1,59442
192.168.18.4,192.168.18.1,61890
192.168.18.4,192.168.18.1,61115
192.168.18.4,192.168.18.1,62721
192.168.18.4,34.154.74.59,63633
192.168.18.4,13.107.213.43,63432
192.168.18.4,192.168.18.1,64937
192.168.18.4,192.168.18.1,55574
192.168.18.4,192.168.18.1,59792
192.168.18.4,192.168.18.1,58316
192.168.18.4,104.18.38.236,58317
192.168.18.4,172.64.149.20,58318
192.168.18.4,192.168.18.1,59928
192.168.18.4,192.168.18.1,64347
192.168.18.4,192.168.18.1,58963
192.168.18.4,192.168.18.1,63513
192.168.18.4,192.168.18.1,53348
192.168.18.4,192.168.18.1,62967
192.168.18.4,52.123.129.14,62968
192.168.18.4,192.168.18.1,64702
192.168.18.4,192.168.18.1,55608
192.168.18.4,192.168.18.1,55285
192.168.18.4,192.168.18.1,56017
192.168.18.4,192.168.18.1,63916
192.168.18.4,192.168.18.1,62969
192.168.18.4,192.168.18.1,63965
192.168.18.4,192.168.18.1,49169
192.168.18.4,192.168.18.1,64208
192.168.18.4,192.168.18.1,51183
192.168.18.4,192.168.18.1,55753
192.168.18.4,192.168.18.1,64132
192.168.18.4,104.18.38.236,64133
192.168.18.4,172.64.149.20,64134
192.168.18.4,192.168.18.1,57724
192.168.18.4,192.168.18.1,55745
192.168.18.4,192.168.18.1,53372
192.168.18.4,192.168.18.1,61862
192.168.18.4,192.168.18.1,54774
192.168.18.4,192.168.18.1,57759
192.168.18.4,192.168.18.1,51571
192.168.18.4,192.168.18.1,54798
192.168.18.4,192.168.18.1,53176
192.168.18.4,192.168.18.1,62764
192.168.18.4,192.168.18.1,57078
192.168.18.4,192.168.18.1,62970
192.168.18.4,52.182.143.210,62971
192.168.18.4,104.18.38.236,62972
192.168.18.4,172.64.149.20,62973
192.168.18.4,192.168.18.1,53364
192.168.18.4,192.168.18.1,53359
192.168.18.4,192.168.18.1,50736
192.168.18.4,192.168.18.1,59570
192.168.18.4,192.168.18.1,50398
192.168.18.4,192.168.18.1,64835
192.168.18.4,162.159.140.229,52606
192.168.18.4,162.159.140.229,52064
192.168.18.4,172.66.0.227,60153
192.168.18.4,192.168.18.1,57170
192.168.18.4,172.64.148.197,57132
192.168.18.4,192.168.18.1,53860
192.168.18.4,192.168.18.1,54659
192.168.18.4,192.168.18.1,53744
192.168.18.4,192.168.18.1,60906
192.168.18.4,192.168.18.1,61540
192.168.18.4,192.168.18.1,62632
192.168.18.4,162.159.140.229,49627
192.168.18.4,192.168.18.1,60048
192.168.18.4,192.168.18.1,60400
192.168.18.4,172.64.151.110,54258
192.168.18.4,192.168.18.1,63472
192.168.18.4,192.168.18.1,55014
192.168.18.4,172.66.0.227,54576
192.168.18.4,192.168.18.1,64672
192.168.18.4,192.168.18.1,51827
192.168.18.4,151.101.132.159,54676
192.168.18.4,162.159.140.229,65384
192.168.18.4,192.168.18.1,54591
192.168.18.4,192.168.18.1,50545
192.168.18.4,192.168.18.1,55892
192.168.18.4,192.168.18.1,50192
192.168.18.4,54.184.114.105,53402
192.168.18.4,192.168.18.1,55308
192.168.18.4,192.168.18.1,58975
192.168.18.4,104.244.43.131,52835
192.168.18.4,172.64.151.110,53469
192.168.18.4,172.64.151.110,58250
192.168.18.4,172.64.151.110,60197
192.168.18.4,172.64.151.110,56434
192.168.18.4,172.64.148.197,62687
192.168.18.4,192.168.18.1,60431
192.168.18.4,192.168.18.1,58709
192.168.18.4,192.168.18.1,59026
192.168.18.4,192.168.18.1,58182
192.168.18.4,104.18.38.236,58183
192.168.18.4,172.64.149.20,58184
192.168.18.4,192.168.18.1,51144
192.168.18.4,192.168.18.1,60378
192.168.18.4,192.168.18.1,56522
192.168.18.4,192.168.18.1,49315
192.168.18.4,192.168.18.1,63339
192.168.18.4,192.168.18.1,50176
192.168.18.4,192.168.18.1,54371
192.168.18.4,192.168.18.1,51293
192.168.18.4,192.168.18.1,62737
192.168.18.4,192.168.18.1,52121
192.168.18.4,192.168.18.1,63214
192.168.18.4,192.168.18.1,56700
192.168.18.4,192.168.18.1,65348
192.168.18.4,192.168.18.1,57467
192.168.18.4,192.168.18.1,61640
192.168.18.4,192.168.18.1,49711
192.168.18.4,192.168.18.1,62967
192.168.18.4,192.168.18.1,59815
192.168.18.4,192.168.18.1,56864
192.168.18.4,192.168.18.1,49321
192.168.18.4,192.168.18.1,50476
192.168.18.4,192.168.18.1,53175
192.168.18.4,192.168.18.1,53187
192.168.18.4,192.168.18.1,63207
192.168.18.4,192.168.18.1,62968
192.168.18.4,192.168.18.1,54647
192.168.18.4,192.168.18.1,64793
192.168.18.4,192.168.18.1,60013
192.168.18.4,192.168.18.1,63832
192.168.18.4,192.168.18.1,52948
192.168.18.4,104.16.80.73,49442
192.168.18.4,192.168.18.1,63906
192.168.18.4,192.168.18.1,63055
192.168.18.4,142.250.184.10,65428
192.168.18.4,192.168.18.1,52366
192.168.18.4,192.168.18.1,55390
192.168.18.4,172.217.168.168,57743
192.168.18.4,192.168.18.1,61025
192.168.18.4,192.168.18.1,64089
192.168.18.4,192.168.18.1,64315
192.168.18.4,192.168.18.1,60172
192.168.18.4,192.168.18.1,56574
192.168.18.4,192.168.18.1,53176
192.168.18.4,216.239.34.36,58891
192.168.18.4,66.102.1.154,55816
192.168.18.4,216.58.215.131,58906
192.168.18.4,192.168.18.1,54874
192.168.18.4,192.168.18.1,62268
192.168.18.4,52.182.143.214,62269
192.168.18.4,192.168.18.1,56811
192.168.18.4,192.168.18.1,53342
192.168.18.4,104.18.38.236,53343
192.168.18.4,172.64.149.20,53344
192.168.18.4,192.168.18.1,59598
192.168.18.4,192.168.18.1,50662
192.168.18.4,172.64.148.197,57866
192.168.18.4,192.168.18.1,61662
192.168.18.4,192.168.18.1,52612
192.168.18.4,172.64.151.110,51726
192.168.18.4,172.66.0.227,53242
192.168.18.4,192.168.18.1,61830
192.168.18.4,192.168.18.1,59597
192.168.18.4,192.168.18.1,52330
192.168.18.4,192.168.18.1,63354
192.168.18.4,162.159.140.229,65016
192.168.18.4,192.168.18.1,60227
192.168.18.4,192.168.18.1,57509
192.168.18.4,35.160.108.83,51660
192.168.18.4,13.107.213.43,57379
192.168.18.4,13.107.246.43,53562
192.168.18.4,192.168.18.1,51007
192.168.18.4,192.168.18.1,51519
192.168.18.4,35.190.80.1,50937
192.168.18.4,192.168.18.1,61745
192.168.18.4,192.168.18.1,64477
192.168.18.4,104.18.38.236,64478
192.168.18.4,172.64.149.20,64479
192.168.18.4,192.168.18.1,51507
192.168.18.4,192.168.18.1,60552
192.168.18.4,192.168.18.1,53210
192.168.18.4,192.168.18.1,63548
192.168.18.4,192.168.18.1,61973
192.168.18.4,192.168.18.1,51209
192.168.18.4,192.168.18.1,62260
192.168.18.4,192.168.18.1,60770
192.168.18.4,192.168.18.1,64265
192.168.18.4,192.168.18.1,57147
192.168.18.4,192.168.18.1,53916
192.168.18.4,192.168.18.1,61162
192.168.18.4,192.168.18.1,63580
192.168.18.4,51.104.15.252,63581
192.168.18.4,192.168.18.1,49918
192.168.18.4,192.168.18.1,60330
192.168.18.4,52.123.129.14,60331
192.168.18.4,192.168.18.1,57148
192.168.18.4,192.168.18.1,63381
192.168.18.4,20.190.177.82,63382
192.168.18.4,23.212.34.247,63383
192.168.18.4,20.38.81.3,63384
192.168.18.4,104.18.38.236,63385
192.168.18.4,172.64.149.20,63386
192.168.18.4,192.168.18.1,62807
192.168.18.4,192.168.18.1,54244
192.168.18.4,192.168.18.1,57662
192.168.18.4,192.168.18.1,51082
192.168.18.4,192.168.18.1,54101
192.168.18.4,192.168.18.1,54910
192.168.18.4,192.168.18.1,62354
192.168.18.4,192.168.18.1,52836
192.168.18.4,192.168.18.1,64205
192.168.18.4,192.168.18.1,62826
192.168.18.4,142.251.142.142,62158
192.168.18.4,192.168.18.1,54686
192.168.18.4,192.168.18.1,62562
192.168.18.4,172.217.20.46,49653
192.168.18.4,192.168.18.1,63841
192.168.18.4,192.168.18.1,61930
192.168.18.4,172.217.168.182,64358
192.168.18.4,192.168.18.1,50726
192.168.18.4,192.168.18.1,61676
192.168.18.4,192.168.18.1,60901
192.168.18.4,192.168.18.1,57417
192.168.18.4,192.168.18.1,57000
192.168.18.4,192.168.18.1,56953
192.168.18.4,192.178.25.102,61553
192.168.18.4,192.168.18.1,57455
192.168.18.4,192.168.18.1,58813
192.168.18.4,192.178.25.106,63923
192.168.18.4,192.168.18.1,63633
192.168.18.4,192.168.18.1,54189
192.168.18.4,192.168.18.1,53786
192.168.18.4,192.168.18.1,64952
192.168.18.4,216.239.38.223,64953
192.168.18.4,20.42.65.94,64954
192.168.18.4,52.123.224.132,64955
192.168.18.4,199.232.210.172,64956
192.168.18.4,142.251.155.119,64957
192.168.18.4,142.251.156.119,64958
192.168.18.4,52.123.224.131,64959
192.168.18.4,20.38.81.3,64960
192.168.18.4,2.20.253.88,64961
192.168.18.4,2.20.253.95,64962
192.168.18.4,44.252.201.228,64963
192.168.18.4,192.168.18.1,59371
192.168.18.4,192.168.18.1,59861
192.168.18.4,192.168.18.1,63160
192.168.18.4,192.168.18.1,65162
192.168.18.4,192.168.18.1,62295
192.168.18.4,192.168.18.1,55819
192.168.18.4,192.168.18.1,51197
192.168.18.4,192.168.18.1,62635
192.168.18.4,142.251.25.94,55257
192.168.18.4,192.168.18.1,59010
192.168.18.4,192.168.18.1,55268
192.168.18.4,34.95.44.106,53196
192.168.18.4,192.168.18.1,65420
192.168.18.4,192.168.18.1,60000
192.168.18.4,192.168.18.1,58257
192.168.18.4,192.168.18.1,52837
192.168.18.4,192.168.18.1,61702
192.168.18.4,192.168.18.1,52473
192.168.18.4,142.251.17.94,62967
192.168.18.4,192.168.18.1,58487
192.168.18.4,192.168.18.1,55145
192.168.18.4,192.168.18.1,50160
192.168.18.4,192.168.18.1,54957
192.168.18.4,192.168.18.1,50161
192.168.18.4,192.168.18.1,54161
192.168.18.4,192.168.18.1,49918
192.168.18.4,192.168.18.1,64552
192.168.18.4,2.20.253.88,64553
192.168.18.4,44.252.201.228,64554
192.168.18.4,18.185.8.196,64555
192.168.18.4,192.168.18.1,54777
192.168.18.4,192.168.18.1,53968
192.168.18.4,2.20.253.88,53969
192.168.18.4,44.252.201.228,53970
192.168.18.4,2.20.253.95,53971
192.168.18.4,44.252.201.228,53972
192.168.18.4,18.185.8.196,53973
192.168.18.4,3.66.147.39,53974
192.168.18.4,192.168.18.1,57890
192.168.18.4,192.168.18.1,49254
192.168.18.4,192.168.18.1,60014
192.168.18.4,192.168.18.1,51062
192.168.18.4,192.168.18.1,57434
192.168.18.4,192.168.18.1,58118
192.168.18.4,192.168.18.1,62968
192.168.18.4,192.168.18.1,60645
192.168.18.4,2.20.253.88,60646
192.168.18.4,44.252.201.228,60647
192.168.18.4,2.20.253.95,60648
192.168.18.4,44.252.201.228,60649
192.168.18.4,18.184.203.74,60650
192.168.18.4,172.64.149.20,60651
192.168.18.4,104.18.38.236,60652
192.168.18.4,192.168.18.1,60063
192.168.18.4,192.168.18.1,62093
192.168.18.4,192.168.18.1,54232
192.168.18.4,192.168.18.1,55231
192.168.18.4,192.168.18.1,59114
192.168.18.4,192.168.18.1,54719
192.168.18.4,192.168.18.1,52280
192.168.18.4,192.168.18.1,53807
192.168.18.4,192.168.18.1,59272
192.168.18.4,104.18.39.59,54787
192.168.18.4,192.168.18.1,57180
192.168.18.4,192.168.18.1,61245
192.168.18.4,192.168.18.1,56714
192.168.18.4,192.168.18.1,59767
192.168.18.4,162.159.140.229,62208
192.168.18.4,192.168.18.1,55630
192.168.18.4,192.168.18.1,52290
192.168.18.4,151.101.132.158,55175
192.168.18.4,192.168.18.1,53175
192.168.18.4,192.168.18.1,58758
192.168.18.4,192.168.18.1,58692
192.168.18.4,192.168.18.1,61823
192.168.18.4,162.159.140.229,52863
192.168.18.4,63.182.119.232,52864
192.168.18.4,192.168.18.1,51374
192.168.18.4,192.168.18.1,53552
192.168.18.4,142.251.17.94,62053
192.168.18.4,2.20.253.88,62054
192.168.18.4,192.168.18.1,62356
192.168.18.4,192.168.18.1,51875
192.168.18.4,16.145.118.112,51534
192.168.18.4,44.252.201.228,51535
192.168.18.4,192.168.18.1,63836
192.168.18.4,192.168.18.1,64041
192.168.18.4,51.102.67.114,64042
192.168.18.4,2.20.253.95,64043
192.168.18.4,44.252.201.228,64044
192.168.18.4,3.126.167.171,64045
192.168.18.4,192.168.18.1,54361
192.168.18.4,192.168.18.1,51734
192.168.18.4,44.252.201.228,51735
192.168.18.4,51.102.67.114,51736
192.168.18.4,172.64.149.20,51737
192.168.18.4,104.18.38.236,51738
192.168.18.4,192.168.18.1,63068
192.168.18.4,192.168.18.1,62116
192.168.18.4,172.64.149.20,62117
192.168.18.4,104.18.38.236,62118
192.168.18.4,192.168.18.1,61946
192.168.18.4,192.168.18.1,50322
192.168.18.4,104.18.39.59,63576
192.168.18.4,192.168.18.1,63425
192.168.18.4,192.168.18.1,52445
192.168.18.4,151.101.132.158,57514
192.168.18.4,162.159.140.229,52836
192.168.18.4,192.168.18.1,64137
192.168.18.4,192.168.18.1,50405
192.168.18.4,162.159.140.229,59173
192.168.18.4,192.168.18.1,63071
192.168.18.4,192.168.18.1,58976
192.168.18.4,192.168.18.1,55118
192.168.18.4,192.168.18.1,62277
192.168.18.4,13.107.246.43,64383
192.168.18.4,172.64.149.20,64384
192.168.18.4,52.123.129.14,64385
192.168.18.4,104.18.38.236,64386
192.168.18.4,192.168.18.1,59773
192.168.18.4,192.168.18.1,54306
192.168.18.4,192.168.18.1,55366
192.168.18.4,192.168.18.1,59719
192.168.18.4,172.64.149.20,59720
192.168.18.4,104.18.38.236,59721
192.168.18.4,192.168.18.1,49416
192.168.18.4,192.168.18.1,49570
192.168.18.4,192.168.18.1,56031
192.168.18.4,192.168.18.1,53723
192.168.18.4,192.168.18.1,63583
192.168.18.4,192.168.18.1,63048
192.168.18.4,192.168.18.1,59682
192.168.18.4,192.168.18.1,56264
192.168.18.4,192.168.18.1,59633
192.168.18.4,192.168.18.1,51882
192.168.18.4,192.168.18.1,61334
192.168.18.4,192.168.18.1,56455
192.168.18.4,192.168.18.1,53864
192.168.18.4,192.168.18.1,50901
192.168.18.4,192.168.18.1,59802
192.168.18.4,192.168.18.1,55949
192.168.18.4,192.168.18.1,62723
192.168.18.4,192.168.18.1,60467
192.168.18.4,192.168.18.1,59090
192.168.18.4,172.217.22.99,59093
192.168.18.4,216.239.38.223,59094
192.168.18.4,172.64.149.20,59095
192.168.18.4,104.18.38.236,59096
192.168.18.4,192.168.18.1,64675
192.168.18.4,192.168.18.1,62255
192.168.18.4,192.168.18.1,63208
192.168.18.4,192.168.18.1,56568
192.168.18.4,172.64.148.197,63912
192.168.18.4,192.168.18.1,59222
192.168.18.4,192.168.18.1,50958
192.168.18.4,192.168.18.1,60933
192.168.18.4,192.168.18.1,55891
192.168.18.4,192.168.18.1,51672
192.168.18.4,192.168.18.1,60520
192.168.18.4,192.168.18.1,58156
192.168.18.4,192.168.18.1,64964
192.168.18.4,172.66.0.227,64398
192.168.18.4,172.66.0.227,54938
192.168.18.4,192.168.18.1,51146
192.168.18.4,192.168.18.1,50826
192.168.18.4,104.18.36.146,59196
192.168.18.4,192.168.18.1,60287
192.168.18.4,34.15.6.101,52169
192.168.18.4,192.168.18.1,51639
192.168.18.4,192.168.18.1,49918
192.168.18.4,192.168.18.1,57784
192.168.18.4,192.168.18.1,56124
192.168.18.4,50.112.106.150,63143
192.168.18.4,192.168.18.1,54306
192.168.18.4,192.168.18.1,53868
192.168.18.4,192.168.18.1,53175
192.168.18.4,192.168.18.1,64468
192.168.18.4,172.64.149.20,64469
192.168.18.4,104.18.38.236,64470
192.168.18.4,192.168.18.1,63381
192.168.18.4,192.168.18.1,63051
192.168.18.4,192.168.18.1,64334
192.168.18.4,192.168.18.1,58149
192.168.18.4,192.168.18.1,52008
192.168.18.4,192.168.18.1,52250
192.168.18.4,192.168.18.1,57583
192.168.18.4,192.168.18.1,63028
192.168.18.4,192.168.18.1,54915
192.168.18.4,192.168.18.1,49676
192.168.18.4,172.64.149.20,49677
192.168.18.4,104.18.38.236,49678
192.168.18.4,192.168.18.1,60216
192.168.18.4,192.168.18.1,65111
192.168.18.4,192.168.18.1,54832
192.168.18.4,192.168.18.1,56519
192.168.18.4,192.168.18.1,63496
192.168.18.4,192.168.18.1,49575
192.168.18.4,192.168.18.1,51407
192.168.18.4,192.168.18.1,58546
192.168.18.4,192.168.18.1,64783
192.168.18.4,192.168.18.1,52344
192.168.18.4,192.168.18.1,58324
192.168.18.4,192.168.18.1,52570
192.168.18.4,192.168.18.1,56761
192.168.18.4,192.168.18.1,56197
192.168.18.4,192.168.18.1,62194
192.168.18.4,192.168.18.1,59333
192.168.18.4,13.107.213.43,49918
192.168.18.4,104.18.38.236,49919
192.168.18.4,172.64.149.20,49920
192.168.18.4,192.168.18.1,64519
192.168.18.4,192.168.18.1,59048
192.168.18.4,192.168.18.1,56469
192.168.18.4,192.168.18.1,54453
192.168.18.4,192.168.18.1,59427
192.168.18.4,192.168.18.1,54597
192.168.18.4,192.168.18.1,57173
192.168.18.4,192.168.18.1,65452
192.168.18.4,151.101.192.81,56470
192.168.18.4,151.101.192.81,59070
192.168.18.4,13.224.83.73,61692
192.168.18.4,192.168.18.1,61438
192.168.18.4,192.168.18.1,52239
192.168.18.4,192.168.18.1,56533
192.168.18.4,192.168.18.1,53344
192.168.18.4,192.168.18.1,61599
192.168.18.4,192.168.18.1,63700
192.168.18.4,13.224.83.73,58958
192.168.18.4,192.168.18.1,64686
192.168.18.4,192.168.18.1,56419
192.168.18.4,192.168.18.1,64421
192.168.18.4,23.46.84.175,53315
192.168.18.4,192.168.18.1,56940
192.168.18.4,192.168.18.1,51686
192.168.18.4,23.46.84.175,61395
192.168.18.4,192.168.18.1,60744
192.168.18.4,192.168.18.1,65319
192.168.18.4,192.168.18.1,59512
192.168.18.4,192.168.18.1,61397
192.168.18.4,151.101.64.81,50160
192.168.18.4,104.18.66.57,61183
192.168.18.4,3.217.34.171,64360
192.168.18.4,192.168.18.1,61548
192.168.18.4,192.168.18.1,51560
192.168.18.4,99.84.9.38,57273
192.168.18.4,99.84.9.38,64294
192.168.18.4,13.224.83.91,54369
192.168.18.4,192.168.18.1,53854
192.168.18.4,192.168.18.1,58982
192.168.18.4,192.168.18.1,60573
192.168.18.4,192.168.18.1,61588
192.168.18.4,192.168.18.1,59320
192.168.18.4,192.168.18.1,52546
192.168.18.4,18.154.29.24,61031
192.168.18.4,192.168.18.1,62171
192.168.18.4,192.168.18.1,60283
192.168.18.4,192.168.18.1,63905
192.168.18.4,192.168.18.1,50521
192.168.18.4,18.154.29.24,49361
192.168.18.4,52.222.132.67,61520
192.168.18.4,192.168.18.1,58879
192.168.18.4,192.168.18.1,54116
192.168.18.4,65.8.202.10,60220
192.168.18.4,192.168.18.1,56259
192.168.18.4,192.168.18.1,63069
192.168.18.4,34.107.254.252,59040
192.168.18.4,192.168.18.1,63479
192.168.18.4,192.168.18.1,53237
192.168.18.4,192.168.18.1,51643
192.168.18.4,104.17.108.19,54354
192.168.18.4,192.168.18.1,52392
192.168.18.4,192.168.18.1,64912
192.168.18.4,158.101.210.189,50274
192.168.18.4,104.18.34.190,53175
192.168.18.4,104.18.34.190,55447
192.168.18.4,192.168.18.1,61932
192.168.18.4,192.168.18.1,59199
192.168.18.4,18.154.29.24,56672
192.168.18.4,158.101.210.189,50274
192.168.18.4,192.168.18.1,61059
192.168.18.4,192.168.18.1,52192
192.168.18.4,192.168.18.1,57223
192.168.18.4,192.168.18.1,59421
192.168.18.4,192.168.18.1,55913
192.168.18.4,192.168.18.1,50477
192.168.18.4,95.100.109.97,51433
192.168.18.4,192.168.18.1,58250
192.168.18.4,192.168.18.1,59984
192.168.18.4,2.19.54.64,53774
192.168.18.4,2.19.54.64,53176
192.168.18.4,192.168.18.1,62983
192.168.18.4,2.18.188.91,53210
192.168.18.4,158.101.210.189,50274
192.168.18.4,192.168.18.1,58080
192.168.18.4,192.168.18.1,57744
192.168.18.4,142.251.142.155,57985
192.168.18.4,192.168.18.1,57499
192.168.18.4,192.168.18.1,50658
192.168.18.4,192.168.18.1,62321
192.168.18.4,192.168.18.1,57348
192.168.18.4,192.168.18.1,55218
192.168.18.4,192.168.18.1,61753
192.168.18.4,2.17.112.159,52162
192.168.18.4,2.17.112.152,56612
192.168.18.4,192.168.18.1,60686
192.168.18.4,192.168.18.1,56331
192.168.18.4,2.19.54.64,53177
192.168.18.4,71.18.240.1,54913
192.168.18.4,2.17.112.197,51351
192.168.18.4,2.17.112.159,64400
192.168.18.4,192.168.18.1,60198
192.168.18.4,192.168.18.1,62641
192.168.18.4,192.168.18.1,55399
192.168.18.4,192.168.18.1,64702
192.168.18.4,2.19.54.67,60971
192.168.18.4,71.18.240.1,51250
192.168.18.4,2.19.54.65,62439
192.168.18.4,2.18.188.91,49921
192.168.18.4,2.19.54.67,54921
192.168.18.4,192.168.18.1,53178
192.168.18.4,192.168.18.1,57225
192.168.18.4,158.101.210.189,50274
192.168.18.4,192.168.18.1,57532
192.168.18.4,192.168.18.1,63674
192.168.18.4,2.17.112.163,50910
192.168.18.4,2.17.112.163,51189
192.168.18.4,2.17.112.163,56099
192.168.18.4,192.168.18.1,61604
192.168.18.4,192.168.18.1,58678
192.168.18.4,95.101.38.141,50163
192.168.18.4,158.101.210.189,50274
192.168.18.4,2.18.188.79,62457
192.168.18.4,192.168.18.1,55536
192.168.18.4,192.168.18.1,62114
192.168.18.4,151.101.134.73,52836
192.168.18.4,192.168.18.1,51307
192.168.18.4,192.168.18.1,64361
192.168.18.4,2.17.112.164,52560
192.168.18.4,2.17.112.164,59435
192.168.18.4,193.123.32.116,60894
192.168.18.4,193.123.32.116,60894
192.168.18.4,193.123.32.116,60894
192.168.18.4,104.18.38.236,60895
192.168.18.4,172.64.149.20,60896
192.168.18.4,192.168.18.1,53802
192.168.18.4,192.168.18.1,64810
192.168.18.4,192.168.18.1,54284
192.168.18.4,192.168.18.1,64157
192.168.18.4,192.168.18.1,60267
192.168.18.4,192.168.18.1,59537
192.168.18.4,193.123.32.116,60894
192.168.18.4,192.168.18.1,57303
192.168.18.4,192.168.18.1,58170
192.168.18.4,192.168.18.1,62819
192.168.18.4,192.168.18.1,55293
192.168.18.4,193.123.32.116,60894
192.168.18.4,152.70.51.45,63885
192.168.18.4,152.70.51.45,63885
192.168.18.4,152.70.51.45,63885
192.168.18.4,152.70.51.45,63885
192.168.18.4,192.168.18.1,55140
192.168.18.4,192.168.18.1,53395
192.168.18.4,152.70.51.45,63885
192.168.18.4,144.21.37.35,65218
192.168.18.4,144.21.37.35,65218
192.168.18.4,144.21.37.35,65218
192.168.18.4,40.127.240.158,65219
192.168.18.4,192.168.18.1,63695
192.168.18.4,192.168.18.1,56101
192.168.18.4,192.168.18.1,61997
192.168.18.4,192.168.18.1,64315
